fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,sortino,trades_yr,penalised
50,310,12,220,80,60.0,0.92487764,1.9134208,0.8866092
42,130,12,200,60,70.0,0.9328276,2.3110147,0.8866073
50,100,32,310,40,30.0,0.9238813,1.8637215,0.8866069
32,300,50,210,80,50.0,0.91493446,1.4164283,0.88660586
42,100,12,60,60,50.0,0.9676153,4.050488,0.88660556
42,100,2,100,80,60.0,0.9775505,4.5474806,0.8866009
42,120,50,190,100,60.0,0.9238746,1.8637215,0.88660014
50,90,22,290,40,70.0,0.946735,3.006804,0.88659894
32,310,2,190,60,50.0,0.96065044,3.7025933,0.8865986
42,130,22,310,80,30.0,0.91193855,1.2673306,0.8865919
32,310,22,320,120,70.0,0.90995055,1.1679322,0.8865919
50,300,50,170,80,60.0,0.9149188,1.4164283,0.88659024
42,300,12,250,40,60.0,0.92684644,2.0128193,0.88659006
42,120,50,320,80,70.0,0.9268459,2.0128193,0.8865895
42,300,50,190,120,70.0,0.91392404,1.3667291,0.88658947
50,120,50,200,100,40.0,0.9238506,1.8637215,0.8865762
50,110,32,340,60,70.0,0.9288205,2.1122177,0.8865761
22,350,50,210,120,70.0,0.909932,1.1679322,0.8865734
12,280,12,230,80,40.0,0.91987,1.6649246,0.8865715
42,280,50,200,120,60.0,0.91092414,1.2176313,0.8865715
42,120,22,250,80,50.0,0.9238458,1.8637215,0.8865714
42,310,22,260,20,60.0,0.92483985,1.9134208,0.8865714
32,130,32,310,40,30.0,0.91986775,1.6649246,0.88656926
42,100,50,170,60,70.0,0.93378216,2.360714,0.8865679
42,140,22,310,80,30.0,0.9119136,1.2673306,0.886567
42,140,32,310,120,60.0,0.91986316,1.6649246,0.8865647
12,300,12,230,80,60.0,0.9228443,1.8140223,0.88656384
42,130,12,240,40,30.0,0.929797,2.161917,0.88655865
42,130,42,220,60,60.0,0.91786426,1.5655261,0.8865537
42,140,42,270,20,70.0,0.9307832,2.2116163,0.8865509
42,110,22,310,120,60.0,0.9268055,2.0128193,0.8865491
42,140,12,260,100,60.0,0.924817,1.9134208,0.88654864
42,140,22,300,100,60.0,0.9178585,1.5655261,0.886548
12,300,12,230,60,50.0,0.9198441,1.6649246,0.8865456
42,130,2,340,60,70.0,0.94270533,2.808007,0.8865452
50,120,50,210,60,40.0,0.9138774,1.3667291,0.88654286
50,110,22,270,60,60.0,0.9248084,1.9134208,0.88653994
42,140,12,240,100,40.0,0.9267873,2.0128193,0.88653094
50,120,2,120,100,60.0,0.96256965,3.801992,0.8865298
22,160,50,200,120,60.0,0.92181575,1.764323,0.88652927
42,150,12,230,40,50.0,0.9208178,1.7146238,0.8865253
50,130,32,260,80,70.0,0.9218113,1.764323,0.8865248
42,130,2,90,80,60.0,0.98244035,4.7959766,0.88652086
50,320,32,310,120,60.0,0.9058945,0.96913517,0.88651186
42,100,42,240,120,70.0,0.92378557,1.8637215,0.88651115
50,130,32,280,60,40.0,0.914834,1.4164283,0.8865055
32,310,50,230,20,50.0,0.9317309,2.2613153,0.8865046
50,330,12,230,100,30.0,0.91582644,1.4661276,0.8865039
22,310,12,230,60,30.0,0.91681945,1.5158268,0.8865029
42,150,50,320,40,70.0,0.9227832,1.8140223,0.88650274
50,140,42,290,40,70.0,0.9237766,1.8637215,0.8865022
42,130,32,320,40,60.0,0.92476875,1.9134208,0.88650036
32,130,22,260,40,70.0,0.93570226,2.4601123,0.88650006
42,310,12,60,100,70.0,0.946631,3.006804,0.88649493
22,300,50,200,80,50.0,0.91879636,1.6152253,0.88649184
32,130,50,230,60,70.0,0.9337028,2.360714,0.88648856
42,130,50,200,100,50.0,0.91382134,1.3667291,0.88648677
50,130,22,290,100,70.0,0.9187897,1.6152253,0.8864852
50,320,22,290,20,70.0,0.9177885,1.5655261,0.886478
22,290,50,200,120,50.0,0.9187803,1.6152253,0.88647586
42,140,2,350,100,70.0,0.93170005,2.2613153,0.8864737
32,120,22,310,120,70.0,0.9187763,1.6152253,0.88647175
42,130,50,330,80,60.0,0.9167867,1.5158268,0.88647014
50,270,12,220,20,70.0,0.9316852,2.2613153,0.8864589
42,150,2,300,100,60.0,0.9376394,2.559511,0.8864492
42,340,50,200,80,50.0,0.91576946,1.4661276,0.8864469
50,320,42,290,120,60.0,0.9058252,0.96913517,0.8864425
50,320,12,250,40,50.0,0.928685,2.1122177,0.8864407
50,320,22,250,80,70.0,0.915757,1.4661276,0.8864345
50,120,50,190,120,50.0,0.9207228,1.7146238,0.8864303
42,160,2,310,100,50.0,0.94755256,3.0565033,0.8864225
50,290,22,250,40,70.0,0.9167372,1.5158268,0.88642067
50,150,50,330,120,50.0,0.9087847,1.118233,0.88642
22,250,12,230,100,40.0,0.91772956,1.5655261,0.88641906
50,160,22,270,40,70.0,0.9246863,1.9134208,0.8864179
42,330,50,200,80,50.0,0.91573966,1.4661276,0.8864171
50,300,12,220,80,60.0,0.9226952,1.8140223,0.88641477
32,310,12,230,100,30.0,0.9177251,1.5655261,0.8864146
42,150,22,310,120,70.0,0.91374815,1.3667291,0.8864136
22,160,12,230,20,70.0,0.9346189,2.4104133,0.8864106
42,100,50,250,100,70.0,0.9256674,1.96312,0.886405
42,320,22,280,20,60.0,0.9177148,1.5655261,0.8864043
12,320,50,200,120,40.0,0.9147263,1.4164283,0.8863978
50,130,22,220,60,60.0,0.91870165,1.6152253,0.8863972
50,310,50,190,100,60.0,0.9137291,1.3667291,0.8863945
50,150,22,260,100,50.0,0.91671,1.5158268,0.8863935
50,340,12,230,80,30.0,0.9147197,1.4164283,0.8863911
50,290,42,290,100,70.0,0.9077606,1.0685337,0.88639
22,340,12,230,60,50.0,0.9176994,1.5655261,0.88638884
50,130,22,280,60,40.0,0.91670156,1.5158268,0.886385
42,160,12,250,60,40.0,0.9256465,1.96312,0.88638407
42,130,50,190,60,60.0,0.9176938,1.5655261,0.8863833
42,150,42,320,60,70.0,0.9226592,1.8140223,0.88637877
42,160,32,310,60,70.0,0.92166454,1.764323,0.8863781
2,250,50,200,80,50.0,0.93657345,2.5098116,0.8863772
42,130,50,330,80,30.0,0.90476567,0.919436,0.8863769
42,160,32,310,120,50.0,0.9137096,1.3667291,0.886375
32,150,12,240,100,60.0,0.92265034,1.8140223,0.8863699
50,130,32,310,100,40.0,0.9166838,1.5158268,0.88636726
50,100,12,250,100,60.0,0.92960477,2.161917,0.8863664
12,100,12,230,20,50.0,0.94550306,2.957105,0.886361
42,140,50,330,80,30.0,0.90474606,0.919436,0.8863573
50,120,42,210,120,50.0,0.9206358,1.7146238,0.88634336
32,340,22,260,20,60.0,0.92460656,1.9134208,0.8863381
50,120,22,260,60,30.0,0.92062616,1.7146238,0.8863337
42,110,32,270,120,70.0,0.91863394,1.6152253,0.8863295
42,140,22,320,80,40.0,0.91464585,1.4164283,0.88631725
50,150,50,340,60,70.0,0.9205977,1.7146238,0.8863052
50,120,50,330,40,60.0,0.92456955,1.9134208,0.8863011
50,320,50,200,40,50.0,0.9235691,1.8637215,0.88629466
50,290,2,300,100,70.0,0.9255555,1.96312,0.8862931
22,280,32,310,100,50.0,0.90865594,1.118233,0.88629127
42,300,12,230,120,50.0,0.92058146,1.7146238,0.886289
50,110,32,320,60,40.0,0.91163373,1.2673306,0.88628715
42,310,22,280,40,70.0,0.9136215,1.3667291,0.8862869
50,320,22,310,120,70.0,0.9046741,0.919436,0.88628536
2,280,12,230,80,50.0,0.928527,2.1122177,0.8862826
42,150,32,280,20,70.0,0.93249357,2.3110147,0.8862733
50,300,12,230,120,60.0,0.9145964,1.4164283,0.8862678
42,100,2,330,120,70.0,0.93149203,2.2613153,0.8862657
50,90,32,280,40,70.0,0.9434197,2.8577063,0.8862656
42,270,50,200,40,50.0,0.913597,1.3667291,0.8862624
32,120,12,250,100,60.0,0.9275124,2.0625186,0.88626206
32,310,22,310,20,50.0,0.9155756,1.4661276,0.88625306
50,320,50,230,60,60.0,0.91259354,1.3170298,0.88625294
32,300,32,320,100,30.0,0.9026526,0.8200375,0.88625187
50,310,22,310,60,60.0,0.91060334,1.2176313,0.8862507
50,100,50,250,100,60.0,0.92352337,1.8637215,0.88624895
42,160,12,250,100,60.0,0.92252815,1.8140223,0.8862477
42,150,42,270,100,60.0,0.91357714,1.3667291,0.88624257
50,150,50,200,100,60.0,0.9135717,1.3667291,0.88623714
50,180,22,260,40,70.0,0.9215217,1.764323,0.8862353
50,90,12,60,60,70.0,0.9682386,4.1001873,0.8862349
42,100,12,240,40,60.0,0.93146104,2.2613153,0.8862347
50,130,42,310,80,40.0,0.9105869,1.2176313,0.8862343
50,100,42,270,100,70.0,0.9244996,1.9134208,0.8862311
42,310,22,310,40,70.0,0.90859264,1.118233,0.88622797
42,150,42,230,40,70.0,0.9205154,1.7146238,0.88622296
42,140,2,330,100,60.0,0.9334363,2.360714,0.886222
2,290,12,230,80,50.0,0.9274697,2.0625186,0.88621926
50,150,50,250,60,70.0,0.9234928,1.8637215,0.88621837
50,100,42,160,120,70.0,0.9224959,1.8140223,0.88621545
42,270,42,200,120,70.0,0.9115588,1.2673306,0.88621217
50,110,50,270,40,70.0,0.9364021,2.5098116,0.88620585
42,310,2,190,40,50.0,0.96720964,4.050488,0.88619983
50,120,12,230,100,30.0,0.920492,1.7146238,0.88619953
50,120,50,160,60,60.0,0.9165106,1.5158268,0.88619405
42,300,50,170,120,70.0,0.9115402,1.2673306,0.88619363
42,130,22,270,80,50.0,0.91651005,1.5158268,0.8861935
42,140,50,170,100,70.0,0.91551554,1.4661276,0.88619304
12,290,12,230,60,30.0,0.91650885,1.5158268,0.8861923
42,350,22,260,20,60.0,0.92247164,1.8140223,0.8861912
42,100,42,280,80,70.0,0.92942405,2.161917,0.8861857
42,100,2,280,120,70.0,0.94135153,2.758308,0.8861854
32,150,22,260,100,60.0,0.9184899,1.6152253,0.88618535
50,350,12,240,20,50.0,0.93439263,2.4104133,0.8861844
22,290,12,230,100,40.0,0.9184854,1.6152253,0.88618094
50,110,12,240,120,70.0,0.92543787,1.96312,0.8861755
42,100,12,60,40,60.0,0.970166,4.199586,0.8861743
32,310,42,210,120,60.0,0.91549563,1.4661276,0.8861731
42,310,2,320,120,70.0,0.9174812,1.5655261,0.8861707
50,160,12,220,40,70.0,0.9304008,2.2116163,0.8861685
50,120,50,320,100,60.0,0.91349953,1.3667291,0.8861649
42,120,50,170,40,70.0,0.9293936,2.161917,0.88615525
42,130,12,250,120,50.0,0.928397,2.1122177,0.8861526
42,310,22,270,60,50.0,0.91249126,1.3170298,0.88615066
42,200,12,240,40,70.0,0.9263961,2.0128193,0.8861397
50,150,50,250,40,70.0,0.92043084,1.7146238,0.8861383
50,320,42,200,80,70.0,0.91844225,1.6152253,0.8861377
42,150,22,310,100,70.0,0.9224093,1.8140223,0.88612884
42,280,12,230,100,40.0,0.91942465,1.6649246,0.88612616
42,300,2,190,60,50.0,0.96017283,3.7025933,0.886121
42,290,50,210,80,50.0,0.9124506,1.3170298,0.88611
12,120,32,310,40,30.0,0.9204002,1.7146238,0.88610774
42,140,32,280,60,60.0,0.9174179,1.5655261,0.8861074
42,140,50,280,100,70.0,0.9174166,1.5655261,0.886106
42,130,12,90,60,70.0,0.9382888,2.6092103,0.8861046
22,280,12,250,40,50.0,0.92436916,1.9134208,0.88610077
32,310,12,230,120,30.0,0.91740876,1.5655261,0.8860982
50,130,42,200,80,70.0,0.922373,1.8140223,0.88609254
50,310,22,270,60,50.0,0.9134261,1.3667291,0.8860915
50,130,12,250,60,50.0,0.9293279,2.161917,0.88608956
50,150,32,310,40,70.0,0.92236847,1.8140223,0.886088
50,320,2,300,120,70.0,0.9183858,1.6152253,0.88608134
50,120,42,320,60,40.0,0.90744936,1.0685337,0.8860787
42,290,32,320,100,30.0,0.9044652,0.919436,0.88607645
42,120,42,290,60,60.0,0.92136204,1.764323,0.8860756
50,310,42,220,100,70.0,0.9183801,1.6152253,0.8860756
42,290,32,320,60,30.0,0.9024742,0.8200375,0.88607347
42,130,12,350,60,70.0,0.92632717,2.0128193,0.8860708
42,130,50,300,60,40.0,0.91042316,1.2176313,0.88607055
50,130,32,310,20,70.0,0.93527144,2.4601123,0.8860692
50,120,12,220,100,70.0,0.9213463,1.764323,0.8860598
42,160,42,290,100,40.0,0.9133937,1.3667291,0.8860591
32,340,12,230,80,50.0,0.92034984,1.7146238,0.8860573
50,330,2,290,120,70.0,0.9203402,1.7146238,0.88604766
12,290,12,230,120,30.0,0.91636175,1.5158268,0.8860452
22,300,12,230,40,50.0,0.92331815,1.8637215,0.8860437
22,240,12,230,60,40.0,0.9173459,1.5655261,0.8860354
42,140,22,290,40,60.0,0.92529535,1.96312,0.88603294
32,330,12,230,60,50.0,0.9183372,1.6152253,0.88603276
42,140,22,300,60,60.0,0.9213188,1.764323,0.88603234
32,130,42,280,100,60.0,0.91933036,1.6649246,0.88603187
50,120,32,210,60,70.0,0.9252923,1.96312,0.8860299
42,130,22,310,100,50.0,0.9153518,1.4661276,0.88602924
50,330,22,310,80,70.0,0.9073981,1.0685337,0.88602746
50,110,50,260,60,70.0,0.9352265,2.4601123,0.8860243
50,150,42,320,100,50.0,0.9054057,0.96913517,0.886023
50,320,42,220,120,70.0,0.90837395,1.118233,0.8860093
42,150,50,320,100,50.0,0.9063849,1.0188345,0.8860082
50,150,32,320,40,70.0,0.92129457,1.764323,0.8860081
50,100,42,210,100,70.0,0.9272566,2.0625186,0.88600624
12,300,12,60,120,40.0,0.9660189,4.0007887,0.88600314
42,310,22,250,60,50.0,0.9143279,1.4164283,0.8859994
42,320,32,280,120,60.0,0.9083568,1.118233,0.88599217
22,250,50,200,120,50.0,0.9173008,1.5655261,0.8859903
50,120,50,320,80,40.0,0.91034293,1.2176313,0.8859903
12,310,2,190,60,50.0,0.9590472,3.6528943,0.8859893
50,110,2,300,80,70.0,0.94313955,2.8577063,0.88598543
50,80,2,300,120,70.0,0.94611996,3.006804,0.8859839
42,100,32,280,100,70.0,0.92325693,1.8637215,0.88598245
42,300,50,190,80,50.0,0.91729206,1.5655261,0.88598156
42,130,22,260,40,30.0,0.9262343,2.0128193,0.8859779
32,300,42,220,120,70.0,0.91131586,1.2673306,0.8859692
42,310,50,190,100,60.0,0.9132999,1.3667291,0.88596535
42,130,42,270,20,70.0,0.9321853,2.3110147,0.885965
2,290,12,230,20,60.0,0.947094,3.0565033,0.8859639
50,120,2,90,100,40.0,1.0097141,6.1875553,0.885963
50,120,32,340,60,60.0,0.9152853,1.4661276,0.8859627
42,300,22,260,60,30.0,0.9152811,1.4661276,0.88595855
42,140,32,340,120,50.0,0.90832096,1.118233,0.8859563
50,120,32,60,80,70.0,0.9460905,3.006804,0.88595444
42,130,2,210,40,70.0,0.96000606,3.7025933,0.8859542
32,110,22,310,60,70.0,0.93118,2.2613153,0.88595366
42,310,32,320,120,60.0,0.9023523,0.8200375,0.8859515
50,300,50,180,120,70.0,0.9122919,1.3170298,0.8859513
32,130,50,200,120,70.0,0.92222565,1.8140223,0.8859452
42,140,50,320,100,60.0,0.91128993,1.2673306,0.8859433
42,100,12,240,120,60.0,0.9281844,2.1122177,0.8859401
50,310,22,250,60,50.0,0.9152619,1.4661276,0.88593936
42,290,22,260,60,60.0,0.9122785,1.3170298,0.88593787
50,100,22,300,80,70.0,0.93116295,2.2613153,0.8859366
42,130,32,330,100,70.0,0.9192326,1.6649246,0.8859341
42,290,12,250,40,50.0,0.92320627,1.8637215,0.88593185
50,320,12,250,100,60.0,0.91524774,1.4661276,0.88592523
32,340,22,250,40,70.0,0.91524726,1.4661276,0.8859247
22,310,12,230,40,40.0,0.9192212,1.6649246,0.88592273
32,140,12,240,60,70.0,0.9281655,2.1122177,0.8859212
32,350,12,220,40,60.0,0.9261766,2.0128193,0.8859202
42,160,22,260,20,70.0,0.93512017,2.4601123,0.8859179
50,140,22,260,60,60.0,0.9202096,1.7146238,0.8859171
42,290,42,180,120,70.0,0.9132486,1.3667291,0.885914
42,100,50,190,120,70.0,0.9241817,1.9134208,0.8859133
32,240,12,230,60,40.0,0.91722035,1.5655261,0.88590986
42,130,42,350,80,70.0,0.9211929,1.764323,0.88590646
42,130,12,230,120,50.0,0.9231684,1.8637215,0.885894
50,330,32,280,120,60.0,0.90924644,1.1679322,0.8858878
32,330,50,200,20,50.0,0.9360814,2.5098116,0.8858852
42,150,42,290,80,40.0,0.9122249,1.3170298,0.8858843
42,160,42,290,100,60.0,0.9122223,1.3170298,0.8858817
12,120,12,240,20,30.0,0.93407273,2.4104133,0.88586444
32,300,22,260,60,30.0,0.9141865,1.4164283,0.8858579
42,310,50,270,120,60.0,0.9082143,1.118233,0.88584965
50,80,12,230,40,70.0,0.9519408,3.3049996,0.88584083
32,300,32,320,100,40.0,0.9022327,0.8200375,0.88583195
22,280,2,190,40,50.0,0.96584433,4.0007887,0.88582855
32,340,50,170,120,60.0,0.9121672,1.3170298,0.8858266
42,310,22,320,120,70.0,0.90619856,1.0188345,0.8858218
42,150,42,290,100,50.0,0.9131445,1.3667291,0.88580996
32,150,50,200,100,60.0,0.9181131,1.6152253,0.8858086
2,320,22,260,20,50.0,0.93898565,2.6589093,0.88580745
12,230,42,220,120,60.0,0.9200999,1.7146238,0.8858074
32,290,12,60,60,50.0,0.96084934,3.7522926,0.8858035
22,250,12,230,60,50.0,0.9171119,1.5655261,0.8858014
42,140,22,210,20,70.0,0.9300323,2.2116163,0.8858
32,260,12,230,20,70.0,0.9190978,1.6649246,0.8857993
42,300,22,250,20,50.0,0.92605484,2.0128193,0.88579845
42,110,22,310,100,60.0,0.92108274,1.764323,0.88579625
50,100,2,100,80,60.0,0.97873294,4.646879,0.8857954
50,120,50,200,80,40.0,0.9161084,1.5158268,0.8857919
12,270,50,200,120,40.0,0.91312593,1.3667291,0.88579136
42,120,2,260,100,60.0,0.9568534,3.5534956,0.8857835
42,140,50,310,120,70.0,0.91311634,1.3667291,0.88578176
50,120,50,270,120,40.0,0.9170819,1.5655261,0.8857714
42,120,2,270,80,70.0,0.9508752,3.2553003,0.8857692
42,120,42,190,120,70.0,0.9220462,1.8140223,0.88576573
50,100,32,300,40,70.0,0.939937,2.7086086,0.88576484
12,110,22,260,20,30.0,0.9339703,2.4104133,0.88576204
50,130,12,210,80,60.0,0.92204064,1.8140223,0.88576025
42,110,2,100,60,60.0,0.9767087,4.5474806,0.88575906
50,140,12,250,60,40.0,0.9250208,1.96312,0.8857584
42,130,42,270,60,40.0,0.9130919,1.3667291,0.88575727
50,270,42,200,120,70.0,0.91110367,1.2673306,0.885757
32,310,50,200,100,70.0,0.9190529,1.6649246,0.8857544
42,130,32,210,80,70.0,0.9230255,1.8637215,0.88575107
42,180,22,250,40,70.0,0.9240193,1.9134208,0.8857509
50,320,22,260,100,60.0,0.9101002,1.2176313,0.88574755
50,120,32,320,120,30.0,0.90612173,1.0188345,0.88574505
42,130,2,110,40,70.0,0.97768855,4.59718,0.8857449
42,310,50,190,20,50.0,0.9319642,2.3110147,0.8857439
2,160,42,220,120,60.0,0.9558189,3.5037966,0.88574296
50,120,50,320,100,40.0,0.91307616,1.3667291,0.8857416
42,130,50,300,60,60.0,0.9130718,1.3667291,0.8857372
42,310,12,60,120,70.0,0.9399036,2.7086086,0.88573146
42,310,12,250,80,50.0,0.9230026,1.8637215,0.8857282
42,150,42,200,120,70.0,0.91604334,1.5158268,0.8857268
42,140,50,290,100,50.0,0.9100745,1.2176313,0.88572186
42,130,50,250,20,70.0,0.93591654,2.5098116,0.8857203
50,140,50,200,80,50.0,0.91702735,1.5655261,0.8857168
32,350,12,60,40,60.0,0.96274906,3.8516912,0.88571525
42,130,22,200,100,70.0,0.9190137,1.6649246,0.8857152
42,130,50,240,80,50.0,0.916029,1.5158268,0.88571244
22,270,12,230,40,50.0,0.9199987,1.7146238,0.88570625
32,130,22,290,60,70.0,0.9289417,2.161917,0.8857034
50,130,50,320,40,70.0,0.9269501,2.0625186,0.8856997
12,300,12,230,80,30.0,0.916016,1.5158268,0.88569945
50,120,50,290,40,60.0,0.922972,1.8637215,0.8856976
32,130,50,200,80,70.0,0.9279406,2.1122177,0.8856963
42,140,50,170,120,60.0,0.9160102,1.5158268,0.88569367
50,80,22,260,60,70.0,0.94880986,3.1559017,0.8856918
42,320,12,240,20,60.0,0.934891,2.4601123,0.8856887
42,320,12,250,80,60.0,0.9239484,1.9134208,0.88568
50,150,12,60,120,40.0,0.9706629,4.249285,0.8856772
50,290,42,160,120,70.0,0.90903556,1.1679322,0.8856769
50,310,22,250,20,50.0,0.93189704,2.3110147,0.88567674
50,350,22,260,120,60.0,0.90903497,1.1679322,0.8856763
50,100,2,110,100,70.0,0.9597261,3.7025933,0.8856742
32,180,12,250,40,70.0,0.92692447,2.0625186,0.88567406
42,130,42,250,80,60.0,0.920958,1.764323,0.8856715
50,130,12,230,100,40.0,0.9249306,1.96312,0.88566816
42,130,12,290,100,70.0,0.9239344,1.9134208,0.885666
50,110,42,290,120,60.0,0.92393017,1.9134208,0.8856618
12,330,12,230,80,30.0,0.9159759,1.5158268,0.8856594
42,130,2,230,40,70.0,0.9527529,3.3546987,0.8856589
32,330,22,250,20,50.0,0.9269035,2.0625186,0.88565314
42,290,22,290,120,70.0,0.9080145,1.118233,0.8856498
42,310,32,250,20,50.0,0.9229239,1.8637215,0.88564944
50,120,42,160,60,70.0,0.9199388,1.7146238,0.88564634
42,150,50,210,100,70.0,0.9169566,1.5655261,0.8856461
22,240,12,230,40,40.0,0.9189386,1.6649246,0.8856401
42,290,12,230,120,30.0,0.91495687,1.4661276,0.88563436
42,110,32,260,60,70.0,0.93284863,2.360714,0.8856343
42,120,32,340,80,70.0,0.9278758,2.1122177,0.88563144
42,140,42,310,100,70.0,0.9179285,1.6152253,0.88562405
42,290,32,310,60,30.0,0.9050062,0.96913517,0.8856235
42,110,50,240,100,70.0,0.92488486,1.96312,0.88562244
50,130,42,310,40,70.0,0.927866,2.1122177,0.88562167
42,320,50,210,20,50.0,0.9288599,2.161917,0.88562155
32,290,50,200,120,60.0,0.9139454,1.4164283,0.88561684
12,320,12,250,80,60.0,0.92288846,1.8637215,0.88561404
42,130,32,310,80,50.0,0.91393954,1.4164283,0.88561094
32,130,32,280,100,60.0,0.92188954,1.8140223,0.8856091
42,140,50,290,100,40.0,0.91194904,1.3170298,0.88560843
42,140,42,270,100,50.0,0.9099595,1.2176313,0.8856069
50,320,50,230,80,60.0,0.91095144,1.2673306,0.8856048
42,130,32,310,100,40.0,0.916915,1.5655261,0.8856045
42,330,12,230,80,30.0,0.9149231,1.4661276,0.8856005
50,110,42,240,120,60.0,0.92784446,2.1122177,0.8856001
42,120,22,240,60,60.0,0.92287344,1.8637215,0.885599
50,320,50,250,80,60.0,0.90994936,1.2176313,0.88559675
42,150,22,260,60,60.0,0.91888523,1.6649246,0.88558674
42,110,32,330,60,70.0,0.9298167,2.2116163,0.8855844
42,150,50,330,120,50.0,0.9069544,1.0685337,0.8855837
50,160,32,310,20,70.0,0.93478566,2.4601123,0.88558346
50,270,12,240,40,50.0,0.9158898,1.5158268,0.88557327
42,100,2,300,80,70.0,0.9437184,2.9074056,0.8855702
22,320,12,230,60,60.0,0.9178722,1.6152253,0.88556767
32,290,12,230,80,50.0,0.91985935,1.7146238,0.88556683
50,110,2,260,40,70.0,0.96358514,3.9013903,0.8855573
50,130,22,290,120,70.0,0.91388446,1.4164283,0.88555586
32,140,22,310,100,60.0,0.91885257,1.6649246,0.8855541
32,300,2,310,120,60.0,0.92680186,2.0625186,0.88555145
42,110,12,230,100,70.0,0.92380935,1.9134208,0.88554096
50,290,32,250,120,70.0,0.906907,1.0685337,0.8855363
50,100,12,320,40,70.0,0.93970764,2.7086086,0.8855355
42,140,32,310,40,30.0,0.9178361,1.6152253,0.8855316
42,100,2,320,60,70.0,0.9466603,3.0565033,0.8855302
32,130,12,230,20,70.0,0.9406954,2.758308,0.8855292
12,320,2,190,40,50.0,0.963553,3.9013903,0.88552517
50,330,2,310,100,70.0,0.9247873,1.96312,0.88552487
42,100,42,270,100,60.0,0.92180294,1.8140223,0.8855225
42,140,32,270,100,60.0,0.91484344,1.4661276,0.88552094
42,110,12,240,60,60.0,0.9277641,2.1122177,0.88551974
42,130,12,230,80,40.0,0.9217983,1.8140223,0.8855179
32,320,2,310,100,70.0,0.92477405,1.96312,0.8855117
50,110,32,260,100,70.0,0.9217915,1.8140223,0.8855111
50,320,22,250,40,70.0,0.91483194,1.4661276,0.8855094
42,120,2,350,60,70.0,0.9446505,2.957105,0.88550836
32,190,12,240,80,60.0,0.9188058,1.6649246,0.88550735
42,130,42,310,80,30.0,0.9058813,1.0188345,0.8855046
50,120,2,120,100,70.0,0.95061046,3.2553003,0.8855044
42,110,12,230,120,70.0,0.9217826,1.8140223,0.88550216
42,280,22,310,20,70.0,0.9187916,1.6649246,0.8854931
32,340,42,200,120,60.0,0.91382146,1.4164283,0.88549286
42,300,2,300,120,70.0,0.92077863,1.764323,0.88549215
50,80,12,60,60,70.0,0.9754456,4.4977813,0.88549
50,330,50,190,20,50.0,0.9317061,2.3110147,0.88548577
42,140,42,310,80,30.0,0.9058605,1.0188345,0.88548374
50,140,32,310,60,70.0,0.92077017,1.764323,0.8854837
50,120,32,260,80,60.0,0.91977507,1.7146238,0.8854826
42,270,12,220,20,70.0,0.92673093,2.0625186,0.8854805
32,260,12,230,80,30.0,0.9157963,1.5158268,0.88547975
32,300,50,200,40,50.0,0.92175645,1.8140223,0.88547605
42,150,12,60,120,40.0,0.9704601,4.249285,0.88547444
42,130,2,110,20,70.0,0.9863616,5.0444727,0.8854722
50,80,22,310,120,70.0,0.93367785,2.4104133,0.8854696
50,120,12,340,40,70.0,0.93465596,2.4601123,0.8854537
42,120,22,290,100,60.0,0.92272687,1.8637215,0.88545245
50,90,32,310,60,70.0,0.93763036,2.6092103,0.88544613
42,130,2,220,60,70.0,0.9495573,3.205601,0.8854453
50,120,32,280,20,70.0,0.9376294,2.6092103,0.8854452
12,280,12,230,60,30.0,0.91575915,1.5158268,0.8854426
42,120,22,260,60,50.0,0.9237103,1.9134208,0.8854419
50,130,22,270,60,40.0,0.91476053,1.4661276,0.88543797
42,130,42,260,80,50.0,0.9147578,1.4661276,0.8854352
