trial,fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
560,43,313,16,219,49,38.5489794561331,0.9361188585688368,0.9680076667837523,0.28757222636169266,0.6807197567585891,-0.7987010639536839,-0.48096281259307694,1.5944404107457733
561,46,333,13,225,45,51.66456545362678,0.9688547183749313,1.0070167347632728,0.3069915964656251,0.7068686036786282,-0.7987010639536839,-0.40776779678611796,1.908100819417073
562,47,327,14,212,42,54.19671985168168,0.9555285326677561,0.9999637572295235,0.3039525426517389,0.7023981652495989,-0.7987010639536839,-0.3967205439717768,2.2217612280883725
563,47,318,14,236,47,52.898725827505096,1.020366307829,1.0595738589129124,0.3344401734632727,0.7428529230628377,-0.7987010639536838,-0.3892524156006214,1.960377554195623
564,44,346,15,240,50,52.818809772154886,0.975794292124065,1.0108197044256935,0.3094480270189637,0.7096478517346289,-0.7987010639536839,-0.40391915460423644,1.7512706150814232
565,48,320,17,248,48,52.70702868090362,0.9523611051222006,0.9894775868149711,0.29980168132906426,0.6963098573297902,-0.7987010639536839,-0.5313875474813285,1.855824084638523
566,46,334,14,236,48,51.02082864582522,0.9878041850494083,1.0238751320466077,0.316127378934955,0.7187507417212063,-0.798701063953684,-0.42028325857045545,1.8035473498599732
567,50,326,13,235,67,53.44175164374457,0.9752351233858884,1.0113060703830878,0.30990739925194966,0.7104963061184963,-0.7987010639536839,-0.4324381608331641,1.8035473498599732
568,48,340,14,243,51,51.97265435240056,0.9744729414572868,1.0094983537589153,0.30906592654230525,0.7092234928200489,-0.798701063953684,-0.4056341854243797,1.7512706150814232
569,42,319,16,253,33,56.85118767479859,0.8823339167792318,0.9225870025587153,0.26589730536973044,0.6503235783382436,-0.7996533092688101,-0.5037714338225211,2.012654288974173
570,49,330,15,230,40,55.173098585921615,1.013889174457016,1.0489145867586445,0.3289475954572232,0.7356731907721541,-0.7987010639536839,-0.3664844456592281,1.7512706150814232
571,50,337,18,228,38,57.613463562397385,0.9624890161346271,0.9996054978273976,0.303987653758955,0.7024556485547818,-0.798701063953684,-0.4536119979841201,1.855824084638523
572,49,78,17,230,41,55.83448283234669,0.8574339972961433,0.9217343810737598,0.26378273910426664,0.6490923619898217,-0.7987010639536839,-0.606224921448212,3.2150191888808215
573,49,332,16,231,35,55.13441281330994,0.9797323375768334,1.014757749878462,0.31168557505370753,0.7125356478709043,-0.7987010639536839,-0.5386365808186511,1.7512706150814232
574,49,329,16,236,38,56.25342216666446,0.9606476614343116,0.9977641431270821,0.3029338739049219,0.7009494151662962,-0.7987010639536839,-0.42322515467108224,1.855824084638523
575,32,339,14,225,40,54.96564462323822,0.983668644370123,1.0207851260628935,0.3148125290576298,0.7169798555529667,-0.798701063953684,-0.421339040045139,1.855824084638523
576,50,325,15,241,40,56.78135250195671,0.9810472151784899,1.0139815580889764,0.3113668460315613,0.7121259779574113,-0.798701063953684,-0.40327386797693954,1.6467171455243232
577,48,345,17,233,36,57.71730561208834,0.9549899229645099,0.9962885434395644,0.3025415957069566,0.7004373521517379,-0.7987010639536839,-0.43838401884113687,2.064931023752723
578,49,203,15,227,43,55.56650823462347,0.9538991634043488,0.9910156450971193,0.2980279676118234,0.6957820577927678,-0.7987010639536839,-0.49451834157232577,1.855824084638523
579,50,330,16,247,44,54.64251848977161,0.9302233026543828,0.9673397843471533,0.2882494073691291,0.6807816052331425,-0.798701063953684,-0.5161358167424868,1.855824084638523
580,48,324,12,219,42,55.79344898412591,0.9860639004024022,1.0242259167907437,0.3163588105714512,0.7193107966472154,-0.8078512352715708,-0.41674957511388167,1.908100819417073
581,47,332,14,240,47,58.162240029165446,0.9751248707478188,1.0143324218317313,0.3115020583755934,0.7124991357706857,-0.798701063953684,-0.4597252453226235,1.960377554195623
582,46,322,13,233,45,53.73836470279948,1.0113756129312805,1.048492094624051,0.32831270405346835,0.7349648212201849,-0.7987010639536839,-0.4113374422841206,1.855824084638523
583,48,316,15,226,39,54.616232225509016,0.9995716736388747,1.0345970859405031,0.3213824956707265,0.725859828904805,-0.798701063953684,-0.38826628993244916,1.7512706150814232
584,49,336,12,237,43,56.75840780279,0.9698453406356423,1.0059162876328418,0.30701146322165807,0.7066749557698242,-0.7987010639536839,-0.41175830332911556,1.8035473498599732
585,47,327,15,218,50,52.895564307427726,0.9742845392064602,1.0103554862036597,0.3092167223814746,0.7095824318526578,-0.798701063953684,-0.39099024890510103,1.8035473498599732
586,19,350,13,230,47,54.88269372608139,0.9998039200828938,1.0358748670800932,0.3221806351056873,0.7267966427312493,-0.7987010639536838,-0.4365494786664337,1.8035473498599732
587,45,320,21,204,44,51.433389779275295,0.947706763308299,0.9900509184789245,0.2993994335829293,0.6958111555991848,-0.7987010639536838,-0.4567069437454544,2.117207758531273
588,50,305,15,222,49,55.55044856290909,0.9822561450891549,1.0172815573907834,0.3125729130738666,0.7143669704387678,-0.7987010639536839,-0.4344517369186772,1.7512706150814232
589,48,312,14,245,30,54.097469207226474,0.9889263991590491,1.0281339502429616,0.31787831709187553,0.7212038349268418,-0.7987010639536839,-0.423215272586559,1.960377554195623
590,47,330,17,235,46,53.11495601585981,0.9554755111073915,0.991546458104591,0.3000033708205787,0.6967662333833694,-0.7987010639536839,-0.4849619623160304,1.8035473498599732
591,46,341,12,228,41,56.027515141637814,1.008677044938393,1.0437024572400215,0.32576885433291936,0.7319319393187205,-0.7987010639536839,-0.39111853787242457,1.7512706150814232
592,49,323,16,243,51,51.92307575999976,0.9746988298261735,1.006587638041089,0.30798425721464495,0.7074342299836837,-0.7987010639536839,-0.49340759024869896,1.5944404107457733
593,48,316,11,190,45,54.38180649400159,0.8036911960073164,0.8606728369159359,0.23812897288070434,0.613142024600194,-0.9470351709430119,-0.7663703350528814,2.849082045430972
594,49,309,13,233,49,53.546049386417934,0.9912821231794606,1.024216466089947,0.3158643840881503,0.7185961707886123,-0.7987010639536838,-0.43999924436226256,1.6467171455243232
595,39,332,14,214,47,56.85895026120501,0.9614738787270415,1.003818033897667,0.3058644184117736,0.7051305331112561,-0.798701063953684,-0.421068117327525,2.117207758531273
596,45,321,15,223,44,52.42754144620699,0.9986292812832748,1.0347002282804743,0.32166267831178996,0.7261152626347709,-0.7987010639536839,-0.3966562624247624,1.8035473498599732
597,14,316,12,239,42,55.468186790402456,0.9638573856707875,0.997837263276845,0.30253085445602257,0.7006173114488962,-0.7987010639536838,-0.4256325833012524,1.6989938803028732
598,50,326,13,254,48,50.77361753096804,0.9613037399267038,1.0015568257061873,0.3054695160170391,0.7039346752144743,-0.798701063953684,-0.4374402441376942,2.012654288974173
599,47,335,18,228,51,54.894573535955246,0.9633798037961503,1.0004962854889208,0.3045203387711326,0.7031136761707235,-0.7987010639536839,-0.49729062193590656,1.855824084638523
600,46,311,12,234,46,57.3563868565819,1.0144388935268982,1.0567830486975236,0.33254404290563233,0.7406416134897352,-0.7987010639536839,-0.40936087869410875,2.117207758531273
601,45,303,14,241,39,56.38086478456085,0.9747973269476103,1.0087772045536678,0.30823904791457934,0.7083784050561308,-0.7987010639536839,-0.39691601818093325,1.6989938803028732
602,44,326,13,218,44,53.869721369992845,0.9685332738136743,1.0098318942887288,0.3089109384174882,0.7092968283363175,-0.7987010639536838,-0.4185072534809302,2.064931023752723
603,46,320,14,225,42,57.12245307791981,0.9970747465196265,1.033145693516826,0.32050366685715637,0.7248157726729967,-0.7987010639536839,-0.4113374422841196,1.8035473498599732
604,48,309,12,294,46,55.27949411776076,0.8636103827920513,0.9017723991803928,0.25644375764077165,0.6369218772241236,-0.8290394402113866,-0.41777454382146806,1.908100819417073
605,46,317,16,248,72,56.206121017006616,0.9628995533573163,0.9968794309633737,0.3030462597838177,0.700633169810531,-0.7987010639536838,-0.4171513561818827,1.6989938803028732
606,49,329,12,231,43,52.78426059006958,1.0086600299171653,1.0457765116099358,0.3271502116856575,0.7335955497846873,-0.7987010639536839,-0.41557290987136697,1.855824084638523
607,44,341,15,238,40,53.474367687725106,0.9694385271207631,1.0044639394223915,0.30593538184524016,0.7050424926685762,-0.7987010639536838,-0.38521257306534207,1.7512706150814232
608,43,322,13,222,47,54.37649774073246,0.9843186360943702,1.0224806524827117,0.3148226338874187,0.7172404534869288,-0.7987010639536839,-0.41720126816990033,1.908100819417073
609,47,335,14,230,45,55.185240117589906,1.0140192847348852,1.0490446970365137,0.3283542735914253,0.7351347270464103,-0.798701063953684,-0.4067572118625943,1.7512706150814232
610,48,341,12,235,36,55.86229410690518,0.9862741002605455,1.0275727207356,0.3178347554072072,0.7213902509791179,-0.7987010639536838,-0.3916078844324199,2.064931023752723
611,49,333,11,243,45,57.26178896535936,0.9855566786609822,1.0247642297448947,0.3164099404505427,0.7192464638574426,-0.7987010639536839,-0.3966249787400713,1.960377554195623
612,50,337,14,228,45,55.40601389652496,1.0012221955840395,1.0372931425812388,0.32255055144022693,0.7276622869825163,-0.7987010639536839,-0.4167495751138822,1.8035473498599732
613,47,345,23,213,41,56.12613871855666,0.9624460467585804,0.9995625284513509,0.3040680849892796,0.7015923563542816,-0.8384734995760517,-0.39282596973938944,1.855824084638523
614,48,336,13,236,43,54.911689799159355,0.9817161332848785,1.020923684368791,0.3143944057902863,0.7165818851115497,-0.7987010639536839,-0.4257505689038077,1.960377554195623
615,47,330,13,223,47,56.71650289790213,0.985403676161211,1.0246112272451235,0.3162269833283149,0.7191639008191499,-0.7987010639536838,-0.4113374422841206,1.960377554195623
616,48,327,11,232,45,55.121669175957614,0.9921703481786237,1.0313778992625362,0.31960993645938096,0.7237683700102066,-0.7987010639536839,-0.34966276646217487,1.960377554195623
617,49,337,14,248,43,57.54463114396227,0.9840385041788552,1.0201094511760547,0.31459366059010074,0.7163600817589325,-0.7987010639536838,-0.44195835794341454,1.8035473498599732
618,50,331,12,241,48,51.81615426239919,0.9832496214572906,1.024548241932345,0.3164690761692548,0.7193381480353469,-0.798701063953684,-0.40936087869410975,2.064931023752723
619,47,324,14,228,40,54.375069109555895,1.0154747834352602,1.0515457304324596,0.32982382641552244,0.7370929422393261,-0.7987010639536838,-0.41674957511388167,1.8035473498599732
620,49,344,12,256,38,53.119712258643,0.9513903274055805,0.992688947880635,0.3005801508772128,0.6976410511839626,-0.7987010639536839,-0.4156216771514054,2.064931023752723
621,47,334,11,239,37,53.823576248988616,0.9810104086904365,1.022309029165491,0.3144669761120562,0.7168176746059549,-0.7987010639536838,-0.3649625292179891,2.064931023752723
622,48,327,13,232,35,52.18666409845287,0.9765836280845795,1.014745644472921,0.31085650664098585,0.7118829733545904,-0.7987010639536839,-0.41674957511388233,1.908100819417073
623,48,326,14,246,40,54.424727557477354,0.985113290479851,1.0201387027814794,0.31448613165399086,0.716313429277078,-0.7987010639536839,-0.3892524156006215,1.7512706150814232
624,50,313,3,236,40,52.9148977099832,0.8249612640679086,0.89448932132338,0.25276818638383847,0.6336768371575999,-0.8121403200922499,-0.4715065472752441,3.4764028627735715
625,47,174,13,228,47,54.32211312953273,0.9207883382803802,0.9579048199731507,0.2817228586530922,0.6738265667040377,-0.7987010639536839,-0.48883547212175693,1.855824084638523
626,49,250,11,241,45,53.47194039551285,0.9274854539925215,0.965647470380863,0.28545757403733885,0.6781598779971086,-0.798701063953684,-0.4504329862973383,1.908100819417073
627,47,341,12,150,49,51.071453080106686,0.7476084186623904,0.8087721983532938,0.21255906499153787,0.57520624160422,-0.9551742810069713,-0.8777194741589343,3.058188984545172
628,49,332,14,232,38,54.58758067347738,1.0017683660789254,1.0388848477716959,0.3236332393347954,0.7286878121554397,-0.7987010639536838,-0.4176540026120227,1.855824084638523
629,48,235,13,227,41,52.44930277999072,0.9116020355402568,0.9403542396684592,0.2734002617805993,0.6616976525408657,-0.798701063953684,-0.5038395756521132,1.4376102064101235
630,47,316,11,250,52,56.15830953885987,0.9888342796244118,1.0301329000994663,0.3197821716422897,0.7232446410160801,-0.7987010639536839,-0.4093608786941093,2.064931023752723
631,24,323,10,237,47,53.84540515949117,0.9541098673800814,0.9943629531595649,0.3010179254459513,0.6987487705268725,-0.7987010639536839,-0.46167113259570425,2.012654288974173
632,2,306,14,243,42,55.39845121667632,0.9414696846698087,0.9932236521005732,0.30063957573078404,0.6981439334869503,-0.7987010639536839,-0.4873132451846828,2.5876983715382225
633,48,337,15,217,45,53.157740041728935,0.9455341054400255,0.984741656523938,0.29654112039435354,0.692529509171245,-0.8063140864662546,-0.3893927768248546,1.960377554195623
634,50,324,12,231,49,54.70425797233369,0.9995259280547985,1.033505805660856,0.3209430252206835,0.7254307090491203,-0.7987010639536838,-0.4237889931744485,1.6989938803028732
635,46,350,13,226,46,56.512350590716075,1.009209650126957,1.0484172012108695,0.32851087690102965,0.7354107092380235,-0.7987010639536838,-0.3807584911966049,1.960377554195623
636,48,312,15,236,34,53.79582040351531,0.9838811052114714,1.024134190990955,0.3158079244025367,0.718273933503416,-0.7987010639536839,-0.42321527258655967,2.012654288974173
637,49,329,11,245,44,52.686457246029924,0.9779030389124375,1.01711058999635,0.3127386884994312,0.7142100293672363,-0.7987010639536839,-0.41038759536019886,1.960377554195623
638,47,321,16,222,51,58.33634852654636,1.0088550434826509,1.0459715251754214,0.32757172147215563,0.7338868987813946,-0.798701063953684,-0.39109654217285816,1.855824084638523
639,46,149,12,231,48,55.704690901472276,0.9854208962135137,1.0194007738195712,0.31212937670532903,0.7159814409376447,-0.7987010639536838,-0.413604969732282,1.6989938803028732
640,50,316,13,196,39,54.6612965344597,0.8375007648195687,0.8850725934680491,0.2496112926673828,0.62901389988556,-0.9270687365506759,-0.6521601698388434,2.3785914324240225
641,45,334,10,239,42,51.860771709160566,0.9647132297849779,1.0112395237378873,0.30917088315554064,0.7097236746578557,-0.7987010639536839,-0.32326413997890224,2.3263146976454725
642,49,303,14,207,46,50.55146243150642,0.905698530324304,0.9511792895816424,0.27947803476041266,0.6693668499564578,-0.8266535012166052,-0.444207588084093,2.2740379628669225
643,47,325,12,227,49,57.042494442285275,1.018844576891065,1.0559610585838355,0.332290590906805,0.7405269492947223,-0.798701063953684,-0.43625942327926726,1.855824084638523
644,48,341,32,251,53,57.74657323229103,0.9123585487568977,0.9421562875806712,0.27584324735820465,0.6623545665419204,-0.8446924806273648,-0.43706363303052576,1.4898869411886735
645,47,327,14,236,44,56.76041961006692,0.9720193431856391,1.0080902901828386,0.308384750662015,0.7082665355109283,-0.7987010639536839,-0.4619305799793162,1.8035473498599732
646,49,334,12,218,42,57.171312207736186,0.9392377441234259,0.9794908299029094,0.2939880786049558,0.6894231280673035,-0.8078512352715712,-0.41674957511388155,2.012654288974173
647,48,310,13,232,47,57.83969886348158,0.9953757490288708,1.0345833001127833,0.3211350002922222,0.7255627442721363,-0.7987010639536838,-0.44918335180556546,1.960377554195623
648,48,325,15,226,49,56.4709624307514,1.0075779937156075,1.045740010103949,0.32756988558758504,0.7340399763915469,-0.7987010639536838,-0.3906597572989484,1.908100819417073
649,50,317,13,241,45,58.748280669490846,0.972556067774222,1.0096725494669925,0.3092790915790551,0.7096331842573209,-0.7987010639536839,-0.43511743828019844,1.855824084638523
650,47,330,25,235,51,57.183060312927665,0.9560873941954285,0.990067271801486,0.299517859111341,0.6949894631689535,-0.7987586163909836,-0.38714981276753757,1.6989938803028732
651,27,322,16,225,41,55.9320776553235,0.9904594443534557,1.0244393219595131,0.31672905237175497,0.7192549792350595,-0.7987010639536839,-0.4762263594976849,1.6989938803028732
652,49,337,12,244,43,55.55885884689133,0.9607984503203078,0.9989604667086492,0.3033378180074646,0.7017622995044381,-0.7987010639536839,-0.417784190155296,1.908100819417073
653,47,345,14,216,47,56.60351249498848,0.9818502684783625,1.021057819562275,0.31469410277198184,0.717093937145537,-0.7987010639536839,-0.38489557843193245,1.960377554195623
