trial,fast_buy,slow_buy,fast_sell,slow_sell,Sortino,Trades_Yr,CAGR,Sharpe,MDD
417,31,325,9,262,0.6798847915875937,12.675162689804772,0.14945670553823254,0.4780635264580539,-0.8965926581386869
418,36,333,7,288,0.8210429505723639,10.898590021691975,0.21514137310933967,0.5721178175881959,-0.87210867984192
419,22,67,44,335,0.8309834486161538,20.533080260303688,0.21889843675681164,0.578080217456892,-0.9674099782658444
420,35,319,34,231,0.8197222770684486,14.45173535791757,0.21534489540734802,0.5711258901328506,-0.8713970427731771
421,27,328,42,319,0.948348382974383,3.0406724511930587,0.2787199235832516,0.655456619352822,-0.8678707361114519
422,19,314,43,319,0.9046616493168079,4.407266811279826,0.2567222716321256,0.6268711808073393,-0.9098597469148916
423,31,317,42,314,0.9433719037479472,2.015726681127983,0.2758704849255438,0.6518165451363213,-0.8565881663023713
424,26,308,8,332,0.8917361145867808,4.817245119305857,0.2500542148760265,0.6184938236181149,-0.9161512668182462
425,28,302,10,315,0.8740391411501142,5.637201735357918,0.24228180816894707,0.6083396767265458,-0.883743069636582
426,30,312,8,323,0.9187369293599277,6.252169197396963,0.26232680538035114,0.6342889888941875,-0.8665978046579765
427,28,314,10,311,0.8517338298309156,6.183839479392625,0.2313099927037945,0.5933278305842928,-0.9021780921879949
428,27,294,9,318,0.956825340884133,5.227223427331888,0.2807582362760721,0.6585471326855546,-0.8290394402113868
429,23,317,21,329,0.9179423444903388,1.1274403470715835,0.2636271871495808,0.6363359373387951,-0.8780616014559656
430,25,299,22,322,0.9592786309212489,1.8107375271149675,0.2836257727800504,0.6625845064079141,-0.8572657766802831
431,25,293,24,320,0.9342647158124298,2.3573752711496745,0.2717002038042191,0.6469694145093502,-0.8811167159480773
432,25,290,22,316,0.9658168354028175,2.2890455531453364,0.28669455165788227,0.6667281662371014,-0.8446924806273647
433,25,291,22,316,0.9696198831611337,2.2890455531453364,0.28861381201951497,0.6692175752689009,-0.8446924806273648
434,24,290,24,306,0.9142044020748297,1.9473969631236443,0.2603877369593839,0.6320082985074804,-0.8446924806273648
435,25,283,26,312,0.9132711641123297,2.4940347071583515,0.26091660392571403,0.6327941468510315,-0.8862717794366839
436,25,289,24,317,0.9204450959692341,2.2890455531453364,0.26449263588692373,0.6375239994435977,-0.8773480658083237
437,23,298,23,320,0.9226670414871516,1.6740780911062907,0.2658472684825226,0.6392500315400447,-0.8865425394827494
438,23,295,22,319,0.9498277161220076,1.879067245119306,0.2786529551273138,0.656055171857117,-0.8460858170675464
439,23,283,22,314,0.9238556625743057,2.4940347071583515,0.26506182099556685,0.638258111754735,-0.8446924806273647
440,23,301,21,310,0.934552563392873,1.3324295010845988,0.2705643674085536,0.6455469563099874,-0.8446924806273648
441,23,297,23,305,0.9308370066598564,1.400759219088937,0.2688250089432598,0.6432170225003635,-0.8446924806273648
442,24,294,23,304,0.9403653681985638,1.9473969631236443,0.27346177547269845,0.6494128758643932,-0.8446924806273647
443,23,297,22,307,0.9301760684581691,1.400759219088937,0.26844168732512563,0.6427277799540272,-0.8446924806273648
444,23,295,23,308,0.9209680686521086,1.6740780911062907,0.2638755410401663,0.6366239142420265,-0.8446924806273649
445,25,285,22,301,0.9161412585658889,2.220715835140998,0.2619520976847032,0.6345783999705944,-0.844692480627365
446,24,292,23,307,0.9287431421181169,2.015726681127983,0.26763182043172007,0.6416824659846337,-0.8446924806273647
447,22,296,21,314,0.9464007543103096,1.6740780911062907,0.2765595337914142,0.6534537389053272,-0.8446924806273649
448,23,297,21,316,0.950772610689663,1.6057483731019524,0.27887220527427803,0.6564934457871148,-0.8446924806273648
449,22,275,22,313,0.9227306279914383,2.97234273318872,0.26456590367816335,0.6376168958809925,-0.8446924806273649
450,23,289,21,304,0.9044187409419152,1.9473969631236443,0.2560331283054611,0.6266116043702373,-0.8671131034417388
451,26,297,23,314,0.9388232715140742,2.3573752711496745,0.27290415543790836,0.6485421689880627,-0.8493460782172946
452,26,287,22,315,0.9557860632897586,2.4940347071583515,0.28138682290175243,0.6598660823662414,-0.8446924806273648
453,23,298,22,307,0.9247547918270417,1.400759219088937,0.26569664314139496,0.6390709317310977,-0.8446924806273646
454,24,284,22,305,0.9323137948684393,2.015726681127983,0.2693609656747764,0.644037722268822,-0.8446924806273647
455,26,279,21,309,0.945422365525565,3.1090021691973972,0.2757927849329025,0.6526526876699067,-0.8446924806273647
456,24,300,21,315,0.9389756305246078,1.8107375271149675,0.27299667031774266,0.6487520500329144,-0.8446924806273648
457,22,300,21,314,0.9348847284301552,1.400759219088937,0.2707251992490547,0.6457523637727555,-0.8446924806273646
458,25,288,25,315,0.9252211280833254,2.2890455531453364,0.2668800640844573,0.6406611106164355,-0.8711055618632985
459,22,301,24,322,0.9128484190017047,1.6057483731019524,0.26077577491846005,0.6325312355130047,-0.8933110263961763
460,24,295,23,311,0.908882788452022,1.9473969631236443,0.25762704216284993,0.6283086228856459,-0.8499425500201443
461,24,290,21,323,0.9654427146037806,2.2890455531453364,0.2867304245371576,0.6666525907752769,-0.8446924806273648
462,21,297,22,301,0.897995101964557,1.2640997830802603,0.25306658925296466,0.6225381247105938,-0.8553550441365743
463,21,291,20,323,0.9942554224948102,1.9473969631236443,0.30148874041996243,0.6858104413469256,-0.8446924806273649
464,20,273,14,325,0.9660915009961707,3.1773318872017353,0.2863030810622058,0.6662959439154397,-0.8446924806273649
465,20,274,16,325,0.9364352994881129,3.0406724511930587,0.2725536766700909,0.6486814599521125,-0.8447906112818974
466,20,283,15,322,0.9451087692607699,2.4940347071583515,0.27664501866520297,0.6540436827141962,-0.8446924806273648
467,21,282,17,59,0.37372708702583396,47.11334056399132,0.02957313667670225,0.26904930829241036,-0.9534065942957866
468,21,277,14,320,0.9456181669890384,3.245661605206074,0.2757224432951151,0.652415910920823,-0.8446924806273648
469,20,267,28,324,0.9103169948132185,3.8606290672451196,0.2598302132422543,0.6311719826067458,-0.8983838580499354
470,19,291,15,85,0.7318948203570761,42.39859002169197,0.1755649888772608,0.5117091919272792,-0.7511889291724108
471,21,288,27,70,0.5939589239060413,43.83351409978308,0.11316973743298964,0.4124037333268013,-0.930912183866333
472,21,280,13,317,0.8996340358882119,3.1090021691973972,0.2527636926667407,0.6218115396718614,-0.8628500003564853
473,20,287,29,325,0.9222618535234046,3.1773318872017353,0.2655510993056174,0.6387103083993201,-0.8670144005323144
474,22,297,31,318,0.8977168946398466,2.6990238611713666,0.2532080628727382,0.6223947811477224,-0.882057530566877
475,20,291,15,93,0.4511197660398583,39.5970715835141,0.05706503751249814,0.3210697062784636,-0.9447749647986107
476,19,275,17,323,0.9487876695672852,2.9040130151843817,0.27870984558551215,0.6567396311858777,-0.8446924806273648
477,22,283,18,316,0.9287119268819282,2.4940347071583515,0.26840919736602586,0.6431645301833299,-0.8632634340023796
478,18,299,26,326,0.9373035308675938,2.56236442516269,0.27372285055941337,0.6495054170486911,-0.8667927048427562
479,21,293,18,321,0.9465437807518041,2.015726681127983,0.27762981492284355,0.6552599368054512,-0.8446924806273648
480,21,292,20,328,0.9714502416458847,1.9473969631236443,0.28977267760539127,0.6705491065646688,-0.8450014413507998
481,21,293,20,320,0.9850471599155217,1.6740780911062907,0.29664974997162386,0.6796032202975257,-0.8446924806273648
482,22,296,20,328,0.9658749686599285,1.879067245119306,0.2868992496782401,0.6668299006389579,-0.8561755333285608
483,21,301,20,329,0.9663054573167403,1.6057483731019524,0.28719826651835967,0.6672198005980973,-0.8446924806273648
484,22,301,33,329,0.9030271124760003,3.245661605206074,0.25531361191535673,0.6250081620967883,-0.8446924806273648
485,22,296,2,327,0.9339579133447007,6.320498915401302,0.26867815451700205,0.6429414380950313,-0.8068750196905469
486,21,287,20,328,0.9898104914039778,2.425704989154013,0.29930619274917847,0.6829131142565744,-0.8446924806273649
487,21,287,20,327,0.9995212244537779,2.425704989154013,0.304328101334004,0.689397171173233,-0.8446924806273648
488,22,283,20,330,0.9816009889496299,2.4940347071583515,0.29516298158561716,0.6775983574923404,-0.8515633388518213
489,22,279,20,332,0.9685199189923333,2.97234273318872,0.2892969962469629,0.6699304691320188,-0.8849178399269483
490,22,281,20,331,0.9921204129561356,2.767353579175705,0.3005061697771898,0.6844924543312272,-0.8446924806273648
491,23,286,20,330,0.9900990721326975,2.425704989154013,0.2994561771549522,0.6831592704417423,-0.844692480627365
492,23,139,20,331,0.8971568908719967,12.265184381778742,0.25327034799101855,0.62224976931518,-0.9537279979348195
493,23,306,20,329,0.9722649779220309,1.5374186550976139,0.290229795584658,0.671195586789881,-0.8446924806273648
494,21,304,20,328,0.9604825420741285,1.6057483731019524,0.2841412316195244,0.6632273486693948,-0.8454048279847197
495,21,302,20,329,0.9601056109570069,1.6057483731019524,0.28394496073797426,0.662971080283798,-0.8500983266009549
496,21,304,20,329,0.9628285032561906,1.6057483731019524,0.28536571538128674,0.6648258456157219,-0.8454048279847197
497,21,305,20,332,0.9398132083023228,1.6057483731019524,0.27447406150158504,0.6506570845841716,-0.8785269815073031
498,21,284,20,329,0.9910621872650257,2.425704989154013,0.30002579092463977,0.6838823146428654,-0.8446924806273647
499,23,306,20,329,0.9722649779220309,1.5374186550976139,0.290229795584658,0.671195586789881,-0.8446924806273648
500,23,248,20,328,0.9640765460590321,4.202277657266811,0.28593647806943223,0.6657232544938759,-0.8551310152603969
501,23,304,19,327,0.954136602695479,1.6740780911062907,0.2809689698297746,0.659088120917644,-0.8446924806273648
502,21,156,20,330,0.9228842527157717,11.445227765726681,0.2665939863324924,0.6397153978066448,-0.9523785544293717
503,22,260,20,329,1.0008472435225038,3.8606290672451196,0.3048550961003518,0.6901090137286157,-0.8446924806273647
504,22,167,19,330,0.9532910558804623,10.761930585683297,0.2806494224752818,0.65767977807019,-0.8903534282223269
505,23,260,20,323,1.0098452341076392,3.8606290672451196,0.30943316708698587,0.6960944376027983,-0.8446924806273649
506,23,237,20,324,0.9671230317789948,4.543926247288503,0.28739640565297386,0.6675335704793992,-0.8446924806273648
507,23,243,19,326,0.9673181840469967,4.27060737527115,0.2875930004582168,0.6679022040118257,-0.8446924806273649
508,22,269,18,333,1.0006607869924216,3.245661605206074,0.30477678652634954,0.6900574633904051,-0.8446924806273648
509,23,252,21,334,0.9620213555830069,4.338937093275488,0.2858191169024169,0.6654148703433271,-0.8729257435878802
510,24,304,18,325,0.9393672663643623,2.220715835140998,0.2732943386419058,0.6490540977349206,-0.8519579430289485
511,22,260,21,333,0.9712056933312501,4.202277657266811,0.29046592663939896,0.6715216825277257,-0.8533835650657896
512,22,308,19,325,0.9673171234776602,1.4690889370932756,0.2878537816857194,0.6680887685672708,-0.8446924806273647
513,22,209,18,321,0.9011603715452852,7.003796095444685,0.254715993651768,0.6248326708341229,-0.9002561719144991
514,22,310,19,324,0.9669258452850542,1.4690889370932756,0.28765823716608296,0.6678312610366047,-0.8446924806273648
515,24,309,19,322,0.9527862813969982,1.6740780911062907,0.2803488590930048,0.6582991062550946,-0.8446924806273648
516,23,267,21,335,0.9713718689602985,3.792299349240781,0.29061060101675995,0.6716273558090468,-0.8540052926749526
517,20,133,19,322,0.9370548170603364,13.153470715835141,0.27334386436087144,0.6484008122367708,-0.9297479009334658
518,23,306,21,334,0.9574635869539667,1.6740780911062907,0.283587266380674,0.662529911492905,-0.8764775918590855
519,24,117,19,78,0.6640734550514595,19.713123644251628,0.1483345908999083,0.4660507084896465,-0.9284601282372161
520,22,308,21,322,0.9767095640234704,1.2640997830802603,0.29245096431644546,0.6740936813778603,-0.8446924806273648
521,19,261,21,311,0.9554559352158797,3.7239696312364425,0.28078979365174916,0.6592735895491026,-0.8446924806273648
522,21,309,22,320,0.9554919131344483,1.195770065075922,0.2816860783166395,0.6599819189491277,-0.8446924806273648
523,20,306,20,319,0.9719353367958792,1.2640997830802603,0.2898196361170211,0.6707450644943013,-0.8446924806273648
524,20,255,21,318,0.9522914709071347,3.997288503253796,0.2796207214049631,0.6575246921313824,-0.8650688849082737
525,19,263,18,320,0.9385781324787109,3.655639913232104,0.27327947579492595,0.6495821061893671,-0.8595122158719439
526,21,305,21,312,0.9368092280978678,1.400759219088937,0.271731714063955,0.6470823908361757,-0.8446924806273648
527,20,259,20,321,0.9888591678685167,3.792299349240781,0.2981590139599206,0.681831100636812,-0.8446924806273648
528,21,268,19,312,0.9031452033843959,3.245661605206074,0.25513198926713754,0.625487391018018,-0.8446924806273648
529,22,308,21,318,0.9689176301062213,1.1274403470715835,0.2883375945953752,0.6688025527567976,-0.8446924806273647
530,21,307,50,298,0.9033888857213689,6.867136659436009,0.2556242458815019,0.6254633616927484,-0.8825865202097414
531,22,299,21,310,0.9317655067622299,1.400759219088937,0.2691444555503457,0.6436678953747231,-0.8446924806273648
532,20,307,20,303,0.8961737165522787,1.4690889370932756,0.2520710888691051,0.6211966499253552,-0.8522581353631643
533,21,308,21,310,0.955878768742569,1.1274403470715835,0.281495758322478,0.6599591932026929,-0.8446924806273648
534,21,308,18,310,0.9225337384522316,2.015726681127983,0.2644854845063036,0.6375085029642548,-0.8446924806273648
535,18,308,21,310,0.945587921104796,1.7424078091106292,0.27636664890236906,0.6531604639714054,-0.8446924806273648
536,20,303,22,300,0.8920223776576072,1.5374186550976139,0.2501147508523305,0.6185555734528841,-0.8567653781608775
537,22,305,22,310,0.9338230729355563,1.195770065075922,0.2703397909815788,0.6452058066213564,-0.8446924806273647
538,22,309,18,312,0.9404428953249812,1.9473969631236443,0.2736589955247011,0.6496503935445849,-0.8446924806273648
539,19,271,20,317,0.9990263678207191,3.0406724511930587,0.30353014837503856,0.6886193281348634,-0.8446924806273648
540,19,269,20,318,0.9602176034200345,3.0406724511930587,0.2836319846629811,0.6628078275340399,-0.8446924806273647
541,21,306,19,316,0.945267484330085,1.1274403470715835,0.27695215007840646,0.6543871336865376,-0.8446924806273648
542,17,253,19,316,0.91188558754713,3.997288503253796,0.25981957477640805,0.631615954595151,-0.8776213950293753
543,22,272,19,318,0.9493690708383573,2.97234273318872,0.27774523862167966,0.6551344676155638,-0.8446924806273649
544,20,289,20,317,0.9729025601836009,1.879067245119306,0.2902568714954745,0.6713399276997413,-0.8446924806273648
545,20,307,20,306,0.8976813265304124,1.2640997830802603,0.2528626709378161,0.6222573249369365,-0.85110404784065
546,21,288,17,319,0.9456540986375068,2.3573752711496745,0.2769699914323278,0.6544988328434012,-0.8446924806273648
547,19,73,22,309,0.8318484529239106,17.38991323210412,0.21960706441673494,0.5776301936175868,-0.9429742439585986
548,21,223,20,316,0.8880985286849777,5.56887201735358,0.246998049217392,0.6140695066437953,-0.8446924806273648
549,22,309,23,108,0.5889620361870245,36.45390455531454,0.11201713481184661,0.41360851796906284,-0.9104419678005504
550,20,304,19,296,0.8984505318853113,2.0840563991323213,0.2530484776766353,0.6225606779468592,-0.8446924806273648
551,16,160,22,320,0.8512014824353543,11.650216919739696,0.22970834376911076,0.5909719054690069,-0.9644448352822397
552,22,230,20,308,0.8599251447627781,4.9539045553145336,0.23389830716170468,0.5965511135334585,-0.8816207234568678
553,19,303,48,322,0.9015441765624537,5.0222342733188725,0.2555325988261212,0.6253586449812849,-0.9282956114537195
554,21,215,21,315,0.872652867418954,6.115509761388287,0.23956878310123986,0.6040239429961825,-0.8743639437910624
555,22,108,19,303,0.8824844214322908,13.563449023861171,0.24540942875686622,0.6119999739346054,-0.934581045836938
556,48,173,18,314,0.8201007494995377,11.171908893709327,0.2143104948794543,0.5694650842648709,-0.9472574701065014
557,18,290,21,323,0.9705152081682865,2.220715835140998,0.2892199794997332,0.6697925351052643,-0.8446924806273646
558,20,60,20,322,0.9518388728846104,17.184924078091107,0.28136673837498205,0.6578943920685958,-0.925676153635433
559,22,284,22,311,0.9478094606378158,2.1523861171366594,0.27728404696491293,0.6544529213929471,-0.8446924806273648
560,21,310,21,319,0.9789922474173808,1.195770065075922,0.29357689447831903,0.6755701988781893,-0.8446924806273648
561,19,289,20,319,0.9878543183199119,1.9473969631236443,0.29801053183883996,0.6813415266378311,-0.8446924806273649
562,20,264,18,318,0.9404169164661382,3.450650759219089,0.27402890378683353,0.6507075829110387,-0.8446924806273646
563,19,248,20,322,0.9830163838608436,4.133947939262473,0.2956894234300598,0.6781085126533123,-0.8563452784012444
564,21,277,17,316,0.9265258102225055,2.8356832971800436,0.26719262701042834,0.6415743869689808,-0.8446924806273648
565,20,259,21,324,0.9824926786157566,3.8606290672451196,0.295393933434529,0.6778048140569034,-0.8446924806273648
566,19,275,19,310,0.9091048795066654,2.767353579175705,0.25847965664508865,0.6298897321144589,-0.8446924806273648
567,21,285,21,318,0.9862137058445396,2.1523861171366594,0.2972591055721512,0.6804057849679382,-0.8446924806273648
568,20,268,20,318,0.952548871356111,3.1773318872017353,0.27963937122001625,0.6575657400183382,-0.8446924806273648
569,21,255,21,323,0.976413179585003,3.997288503253796,0.29216741699234094,0.6735502762750274,-0.8642577903569306
570,23,280,18,319,0.9445974833209005,2.8356832971800436,0.2765398136974362,0.6539457899193842,-0.8446924806273647
571,18,287,19,326,0.9820214598182442,2.220715835140998,0.29506572834045985,0.6774334603238794,-0.8446924806273647
572,23,285,23,314,0.9461476254533021,2.220715835140998,0.27656643403841885,0.6534331524617629,-0.8446924806273647
573,22,291,21,305,0.9104265277889496,1.879067245119306,0.2592048610999833,0.6308513846621766,-0.8550108410584143
574,18,294,19,324,0.9918622784506169,1.879067245119306,0.3002888495571743,0.6841857698284016,-0.8446924806273648
575,24,312,22,313,0.9340517260836803,1.4690889370932756,0.270514938912247,0.6454008470080117,-0.8446924806273649
576,23,310,23,319,0.952895415660034,1.0591106290672452,0.28037579339262164,0.658291620330069,-0.8518033193581525
577,25,310,25,322,0.9176551743768525,1.2640997830802603,0.26329520182433663,0.6358926861268837,-0.8930885458931497
578,17,301,24,323,0.9367564227712712,2.3573752711496745,0.2731621319458577,0.6488363267540979,-0.8778679987865499
579,19,309,24,318,0.9055281295675217,1.9473969631236443,0.2570318566446159,0.6275654772089958,-0.8838263518595826
580,24,311,27,326,0.9203774914922843,1.6740780911062907,0.26479929109783895,0.6378142846614312,-0.8839973547475115
581,26,281,26,317,0.9330094593164547,2.9040130151843817,0.27089479954525375,0.6461006149214341,-0.8576516290374632
582,18,295,26,323,0.9420576146880886,2.767353579175705,0.2761540023123745,0.6526999927808474,-0.8682316204818614
583,24,299,25,313,0.8892944581960602,1.6740780911062907,0.24882014109007167,0.616627369969401,-0.8914880810671584
584,20,310,23,319,0.9413521579235511,1.2640997830802603,0.2744996395336523,0.6505118172856316,-0.8446924806273648
585,27,305,17,326,0.9300508590216751,2.97234273318872,0.26953101754956,0.6445039354346395,-0.8718904074239279
586,20,199,24,306,0.8500440354808839,8.302060737527116,0.22837733783477976,0.5887596323896962,-0.8932920026341072
587,25,292,24,331,0.9633451376857457,2.8356832971800436,0.2867359923787216,0.6665689959513041,-0.8689246205747436
588,24,279,23,318,0.9773054201661336,2.8356832971800436,0.2926214230792876,0.6743875586608207,-0.8446924806273648
589,18,304,18,323,0.9623484979553688,1.400759219088937,0.2848994488762262,0.6643114658319198,-0.8446924806273649
590,19,301,23,311,0.9030245214045111,1.9473969631236443,0.25484686178862703,0.6245400268716341,-0.8446924806273648
591,21,293,25,331,0.9588903420257071,2.56236442516269,0.28425263918055976,0.6633025267269491,-0.8555609058885421
592,20,313,17,321,0.9254334512272822,1.6057483731019524,0.2670337591959451,0.6412153256845629,-0.8446924806273646
593,23,302,18,315,0.9016932013856506,1.9473969631236443,0.25486715507651847,0.6249567664509897,-0.8672767606385055
594,21,284,27,302,0.900779389647483,2.2890455531453364,0.25364300878964774,0.6229182148242103,-0.8446924806273648
595,17,312,22,326,0.9137065840348215,1.7424078091106292,0.26138671935672364,0.6333205726772395,-0.8843006815826739
596,23,235,19,310,0.8703849426246781,4.543926247288503,0.23889792144923438,0.6034295920245271,-0.8772018434361236
597,22,274,21,333,0.9428089013053622,3.3139913232104123,0.2761003577169898,0.6527327505391375,-0.903878966984896
598,18,304,24,318,0.9041759273945011,2.1523861171366594,0.25630096673111025,0.6265815020231091,-0.8862709073808934
599,21,299,20,325,0.9815594213075666,1.6057483731019524,0.29489693251469906,0.6772470236722842,-0.8446924806273648
600,27,287,20,334,0.9611212510734795,3.0406724511930587,0.28540955938770196,0.6650343053298997,-0.8625985714176014
601,25,295,20,326,0.9844151109947736,2.6990238611713666,0.2965405125680618,0.6793919538334281,-0.8446924806273648
602,24,312,23,316,0.9362716893336802,1.1274403470715835,0.27175225619893006,0.6470026300279759,-0.8523692978383004
603,22,279,25,328,0.9447332256939396,3.245661605206074,0.2770967637334574,0.6538993051276378,-0.8839097649493707
604,21,300,19,321,0.9797283508254112,1.4690889370932756,0.2938307570927563,0.6759823483357154,-0.8446924806273647
605,28,265,19,322,0.9761736754176741,4.065618221258134,0.2917231086890244,0.6735382986803011,-0.8446924806273647
606,26,254,28,334,0.9518190729065379,4.68058568329718,0.2804288396318011,0.6580493509449254,-0.8616406798229672
607,24,258,18,312,0.9043208657826255,3.792299349240781,0.2559741360160923,0.6266983578552936,-0.8553163840345221
608,21,249,17,320,0.9445444651546534,3.9289587852494576,0.2759491313389073,0.6534329561694845,-0.8446924806273648
609,22,265,22,305,0.9362494267408878,3.245661605206074,0.2708955343774617,0.6462039913094269,-0.8446924806273649
610,25,271,19,325,0.9891480953214911,3.382321041214751,0.2990162823808371,0.6826079518608469,-0.8446924806273647
611,3,262,26,296,0.8932983033500402,7.3454446854663775,0.2502756593831488,0.6184128972845674,-0.8446924806273647
612,20,245,25,335,0.9577099972933678,4.9539045553145336,0.28417837605900464,0.6631817251888062,-0.8692902843051631
613,16,270,16,317,0.8893960838172684,3.0406724511930587,0.24870827403633333,0.6166385245879049,-0.8446924806273647
614,23,257,28,330,0.9395858301165679,4.475596529284165,0.27437528970087777,0.650224620685021,-0.8600490643749006
615,29,267,21,309,0.9119309935233789,4.065618221258134,0.25899621600669653,0.6303954636647855,-0.8446924806273647
616,21,276,23,323,0.9541386340786372,2.97234273318872,0.28204611797463275,0.660533471220884,-0.8625390158673951
617,19,260,18,316,0.9386229886987596,3.587310195227766,0.2731247641020642,0.6495793744395594,-0.8446924806273648
618,24,249,22,329,0.921748896601915,4.338937093275488,0.26498732067804553,0.6381183481087411,-0.8957145956689379
619,22,252,20,321,0.9724258788666544,3.9289587852494576,0.28963205501116596,0.6706883469628331,-0.8446924806273647
620,14,272,24,335,0.9787983884044354,4.407266811279826,0.29509365523610476,0.6772506120131397,-0.8446924806273648
621,20,261,21,312,0.9177161273702149,3.792299349240781,0.2617989558169007,0.6339889124343947,-0.8446924806273647
622,7,241,19,324,0.9784764704850919,5.842190889370933,0.2938071036704406,0.6753260830837423,-0.8446924806273648
623,23,266,20,315,0.9490826951314097,3.382321041214751,0.2775458632385619,0.6549638325335267,-0.8446924806273646
624,21,285,21,329,0.9478291364889762,2.56236442516269,0.27864619325372386,0.6561290341882762,-0.8692557895261359
625,26,293,22,304,0.9145171453461746,2.425704989154013,0.2603513491028049,0.6319794906487881,-0.8446924806273648
626,19,274,35,319,0.9431367665150953,4.475596529284165,0.2762411649071066,0.6523716558659849,-0.8446924806273648
627,24,149,19,335,0.8806776704047827,11.718546637744035,0.2445699314747296,0.6107503731333233,-0.9515916201244742
628,22,298,18,325,0.9422667223892283,2.015726681127983,0.2746003983154679,0.6508207777112495,-0.8446924806273648
629,25,256,24,308,0.8960258419333532,3.7239696312364425,0.25088724552443975,0.6194108531001166,-0.8446924806273648
630,50,280,27,319,0.9643724317092638,5.295553145336226,0.28627223434223503,0.6656596230736914,-0.8446924806273648
631,21,86,20,329,0.9674166813124151,14.93004338394794,0.28938983363702975,0.6685605755790598,-0.9274788782189749
632,21,289,23,313,0.9299276496911691,2.1523861171366594,0.26843354297430944,0.6426256094637519,-0.8446924806273648
633,23,264,21,322,1.0086799377415594,3.5189804772234274,0.30876919038622885,0.6951634245316596,-0.8446924806273648
634,24,299,22,139,0.6068001650139553,30.440889370932755,0.1192440944692783,0.42376675307195677,-0.9385271263101308
635,22,101,23,314,0.8961959123645576,14.315075921908894,0.2518941611086756,0.6203155538787647,-0.9413199377276584
636,23,282,22,300,0.8796621357940746,2.0840563991323213,0.24382315063306348,0.6100678012703324,-0.877580388853763
637,9,312,25,321,0.9304291727150578,4.68058568329718,0.2698913024047982,0.6444252563731745,-0.8601917611016381
638,23,294,23,57,0.4827768619967672,49.641540130151846,0.0688593379003073,0.34188810156267857,-0.9632672048214922
639,22,273,21,306,0.8966100740941487,2.8356832971800436,0.25220097382816253,0.6214797530386914,-0.8787575431837682
640,23,300,22,318,0.939335159870811,1.400759219088937,0.27330652667035005,0.649046013542852,-0.8475386837753826
641,24,286,24,323,0.9370256873052043,2.425704989154013,0.2731267845004277,0.6488592998141771,-0.8780467836404076
642,22,292,21,101,0.8636722319967439,37.00054229934924,0.23219093554659942,0.594592643085804,-0.8291590615141903
643,25,310,22,307,0.9334109725067131,2.015726681127983,0.2700706665400119,0.6448684573202793,-0.8446924806273648
644,23,279,3,316,0.8680118138657542,6.38882863340564,0.2395259840279158,0.6055195277193097,-0.806875019690547
645,21,308,26,324,0.9493379869480941,1.879067245119306,0.2795635598381201,0.6572157480316354,-0.8535642617210921
646,44,300,31,171,0.7207727951871408,25.589479392624728,0.16981720608385187,0.5043421686030534,-0.9583915593738466
647,24,315,21,311,0.9381409393273599,2.1523861171366594,0.27250205746535827,0.6480043132603001,-0.8446924806273649
648,20,266,23,337,0.9472617329165763,3.997288503253796,0.2786040178379894,0.6558731519599094,-0.8893609176426048
649,22,289,20,330,0.982606125917965,2.425704989154013,0.2955575527081482,0.6781091423485035,-0.8446924806273649
650,22,304,24,319,0.9099801403121668,1.5374186550976139,0.25925661639963615,0.6305264846188042,-0.8766536093645799
651,23,314,29,294,0.8852686049427645,4.202277657266811,0.24583880415848647,0.6124188072728078,-0.8446924806273648
652,5,297,21,325,0.992373251663013,5.090563991323211,0.30090085363807617,0.6846297279964537,-0.8446924806273649
653,24,262,21,325,0.9862222867993412,3.8606290672451196,0.2972899223365557,0.6802420887320162,-0.8516559180741692
654,23,270,19,330,0.9684545627057212,3.245661605206074,0.28826461811528103,0.668574744396404,-0.858898982775233
655,24,260,21,323,0.9750378068207111,3.792299349240781,0.2914360681969228,0.6726656743202707,-0.8516559180741691
656,22,255,20,311,0.9069510327574105,3.8606290672451196,0.2571905186493635,0.6283349363493818,-0.8446924806273647
657,10,265,19,337,0.9887064666357,4.612255965292841,0.30034191666448495,0.684083098776261,-0.8446924806273649
658,21,273,22,315,0.9384484086743238,2.97234273318872,0.2725272239942529,0.6480920692481557,-0.8509575302285934
659,26,269,21,325,0.9918492925230042,3.587310195227766,0.30017321771784666,0.6841839702574345,-0.8446924806273648
660,47,282,25,301,0.8574096547029231,6.252169197396963,0.23179412526630339,0.593360882368939,-0.8656718119047461
661,20,185,23,152,0.6230843254356143,11.308568329718005,0.1266368381231242,0.43920203185195567,-0.9561184377673821
662,19,304,22,158,0.7508319653024081,24.906182212581346,0.18227910855022955,0.5225064315416643,-0.8822307718347178
663,21,313,24,117,0.640698388756827,35.292299349240785,0.13683222960858266,0.4532303769718761,-0.9324596403289269
664,25,78,21,312,0.8871953223385959,16.023318872017356,0.24750947168060877,0.6146072669104474,-0.9296986979848438
665,22,295,26,321,0.935082899348827,2.0840563991323213,0.2722230660485403,0.6476127826577375,-0.8710462176463426
666,21,143,46,133,0.806691478491512,12.606832971800435,0.21061233430260207,0.5643453366023752,-0.9568105123886456
667,23,122,36,330,0.9317573743101867,15.066702819956616,0.2704596793898646,0.6442238780134613,-0.9024814513025881
668,18,302,20,64,0.5370009793894741,46.08839479392625,0.09151326500854706,0.37983816403236653,-0.9650081400037713
